"Checked"	"Protein FDR Confidence"	"Master"	"Accession"	"Description"	"Exp q-value"	"Sum PEP Score"	"Coverage"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of Protein Groups"	"Number of AAs"	"MW in kDa"	"calc pI"	"Found in Sample in S42 F42 Sample F5_100K 3"	"Found in Sample in S41 F41 Sample F5_100K 3"	"Found in Sample in S40 F40 Sample F5_100K 3"	"Found in Sample in S39 F39 Sample F5_100K 2"	"Found in Sample in S38 F38 Sample F5_100K 2"	"Found in Sample in S37 F37 Sample F5_100K 2"	"Found in Sample in S36 F36 Sample F5_100K 1"	"Found in Sample in S35 F35 Sample F5_100K 1"	"Found in Sample in S34 F34 Sample F5_100K 1"	"Found in Sample in S33 F33 Sample F5_10K 3"	"Found in Sample in S32 F32 Sample F5_10K 3"	"Found in Sample in S31 F31 Sample F5_10K 3"	"Found in Sample in S30 F30 Sample F5_10K 2"	"Found in Sample in S29 F29 Sample F5_10K 2"	"Found in Sample in S28 F28 Sample F5_10K 2"	"Found in Sample in S27 F27 Sample F5_10K 1"	"Found in Sample in S26 F26 Sample F5_10K 1"	"Found in Sample in S25 F25 Sample F5_10K 1"	"Found in Sample in S24 F24 Sample F3_100K 3"	"Found in Sample in S22 F22 Sample F3_100K 3"	"Found in Sample in S23 F23 Sample F3_100K 2"	"Found in Sample in S21 F21 Sample F3_100K 2"	"Found in Sample in S20 F20 Sample F3_100K 2"	"Found in Sample in S19 F19 Sample F3_100K 2"	"Found in Sample in S18 F18 Sample F3_100K 1"	"Found in Sample in S17 F17 Sample F3_100K 1"	"Found in Sample in S16 F16 Sample F3_100K 1"	"Found in Sample in S15 F15 Sample F3_10K 3"	"Found in Sample in S14 F14 Sample F3_10K 3"	"Found in Sample in S13 F13 Sample F3_10K 3"	"Found in Sample in S12 F12 Sample F3_10K 2"	"Found in Sample in S11 F11 Sample F3_10K 2"	"Found in Sample in S10 F10 Sample F3_10K 2"	"Found in Sample in S9 F9 Sample F3_10K 1"	"Found in Sample in S8 F8 Sample F3_10K 1"	"Modifications"	"Area F5_100K 3"	"Area F5_100K 2"	"Area F5_100K 1"	"Area F5_10K 3"	"Area F5_10K 2"	"Area F5_10K 1"	"Area F3_100K 3"	"Area F3_100K 2"	"Area F3_100K 1"	"Area F3_10K 3"	"Area F3_10K 2"	"Area F3_10K 1"	"emPAI"	"Score Sequest HT"	"Number of Peptides Sequest HT"
"False"	"Low"	"IsMasterProtein"	"Q15370"	"Elongin-B OS=Homo sapiens OX=9606 GN=ELOB PE=1 SV=1"	"0.093"	"1.939"	"6.77966101694915"	"1"	"6"	"1"	"1"	"118"	"13.1"	"4.88"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Medium"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Not Found"	"Medium"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Acetyl [N-Term]"	"2012059.7578125"	"555258.28125"	""	""	"16597839.1875"	""	""	""	"10555228.875"	"16370492.25"	"11529307.375"	""	"0.334"	"5.86"	"1"
"False"	"Low"	"IsMasterProtein"	"P63279"	"SUMO-conjugating enzyme UBC9 OS=Homo sapiens OX=9606 GN=UBE2I PE=1 SV=1"	"0.093"	"1.937"	"8.22784810126582"	"1"	"8"	"1"	"1"	"158"	"18.0"	"8.66"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Medium"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	""	"5282742.625"	""	""	""	"19863038.25"	"6142809.9140625"	"22787475.5625"	""	""	"36387027"	""	"24769524.875"	"0.334"	"11.19"	"1"
"False"	"Low"	"IsMasterProtein"	"Q9H7M9"	"V-type immunoglobulin domain-containing suppressor of T-cell activation OS=Homo sapiens OX=9606 GN=VSIR PE=1 SV=3"	"0.093"	"1.934"	"3.53697749196142"	"1"	"4"	"1"	"1"	"311"	"33.9"	"6.95"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Medium"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Medium"	"Not Found"	""	""	""	""	""	""	""	""	"6992200"	"6439693.9375"	""	"3781686.0625"	"5520209.375"	"0.145"	"0.00"	"1"
"False"	"Low"	"IsMasterProtein"	"O95684"	"FGFR1 oncogene partner OS=Homo sapiens OX=9606 GN=FGFR1OP PE=1 SV=1"	"0.093"	"1.933"	"6.265664160401"	"1"	"1"	"1"	"1"	"399"	"43.0"	"4.81"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	""	""	""	""	""	""	""	""	"17458928.75"	""	""	""	"0.145"	"0.00"	"1"
"False"	"Low"	"IsMasterProtein"	"Q96B33"	"Claudin-23 OS=Homo sapiens OX=9606 GN=CLDN23 PE=2 SV=2"	"0.094"	"1.928"	"5.13698630136986"	"1"	"1"	"1"	"1"	"292"	"31.9"	"7.56"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	""	""	""	""	""	""	""	"2464252.375"	""	""	""	""	"0.233"	"0.00"	"1"
"False"	"Low"	"IsMasterProtein"	"Q9UK05"	"Growth/differentiation factor 2 OS=Homo sapiens OX=9606 GN=GDF2 PE=1 SV=1"	"0.095"	"1.926"	"3.03030303030303"	"1"	"11"	"1"	"1"	"429"	"47.3"	"6.48"	"Medium"	"Medium"	"Low"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"High"	"Not Found"	"Medium"	"Low"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Low"	"Not Found"	"Not Found"	""	"15214481.9960938"	""	""	""	"72816662.8125"	"19676044.5039063"	""	"12739206"	"7177584.375"	""	"13165925.2421875"	""	"0.093"	"6.69"	"1"
"False"	"Low"	"IsMasterProtein"	"Q96BA8"	"Cyclic AMP-responsive element-binding protein 3-like protein 1 OS=Homo sapiens OX=9606 GN=CREB3L1 PE=1 SV=1"	"0.095"	"1.925"	"1.73410404624277"	"1"	"1"	"1"	"1"	"519"	"57.0"	"5.17"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	""	""	""	""	""	""	""	""	""	""	""	"13754473.125"	""	"0.083"	"2.35"	"1"
"False"	"Low"	"IsMasterProtein"	"Q9BRQ0"	"Pygopus homolog 2 OS=Homo sapiens OX=9606 GN=PYGO2 PE=1 SV=2"	"0.095"	"1.924"	"7.14285714285714"	"1"	"3"	"1"	"1"	"406"	"41.2"	"7.28"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"Low"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	""	""	""	""	""	""	""	"31282653.46875"	""	""	""	""	"0.212"	"2.28"	"1"
"False"	"Low"	"IsMasterProtein"	"Q2WGN9"	"GRB2-associated-binding protein 4 OS=Homo sapiens OX=9606 GN=GAB4 PE=2 SV=1"	"0.095"	"1.923"	"1.74216027874564"	"1"	"2"	"1"	"1"	"574"	"62.3"	"7.59"	"Low"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	"23115256.203125"	"20254939.15625"	""	""	""	""	""	""	""	""	""	""	"0.093"	"0.00"	"1"
"False"	"Low"	"IsMasterProtein"	"Q13287"	"N-myc-interactor OS=Homo sapiens OX=9606 GN=NMI PE=1 SV=2"	"0.095"	"1.923"	"4.23452768729642"	"1"	"3"	"1"	"1"	"307"	"35.0"	"5.34"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	"331952.05078125"	""	""	""	""	""	""	"30513699.28125"	"3043920.796875"	""	""	""	"0.11"	"1.72"	"1"
"False"	"Low"	"IsMasterProtein"	"Q8NFJ6"	"Prokineticin receptor 2 OS=Homo sapiens OX=9606 GN=PROKR2 PE=1 SV=1"	"0.096"	"1.917"	"7.55208333333333"	"1"	"3"	"1"	"1"	"384"	"44.0"	"8.79"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"Low"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	""	""	""	""	""	""	""	""	""	""	""	""	""	"0.155"	"0.00"	"1"
"False"	"Low"	"IsMasterProtein"	"Q9BY32"	"Inosine triphosphate pyrophosphatase OS=Homo sapiens OX=9606 GN=ITPA PE=1 SV=2"	"0.096"	"1.917"	"8.24742268041237"	"1"	"1"	"1"	"1"	"194"	"21.4"	"5.66"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	""	""	""	""	""	""	""	""	""	""	""	""	"0.233"	"0.00"	"1"
"False"	"Low"	"IsMasterProtein"	"Q6PJP8"	"DNA cross-link repair 1A protein OS=Homo sapiens OX=9606 GN=DCLRE1A PE=1 SV=3"	"0.096"	"1.916"	"1.15384615384615"	"1"	"4"	"1"	"1"	"1040"	"116.3"	"7.97"	"Low"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	"33953270.3515625"	"25786376.09375"	"6119008.171875"	""	""	""	""	"90951478.875"	""	""	""	""	"0.044"	"0.00"	"1"
"False"	"Low"	"IsMasterProtein"	"Q9NQY0"	"Bridging integrator 3 OS=Homo sapiens OX=9606 GN=BIN3 PE=1 SV=1"	"0.096"	"1.910"	"3.95256916996047"	"1"	"6"	"1"	"1"	"253"	"29.6"	"7.47"	"Not Found"	"High"	"Medium"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Medium"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	"5338218.23046875"	""	"2594716.625"	""	""	""	"10752551.15625"	"20450929.1875"	""	""	""	""	"0.155"	"5.11"	"1"
"False"	"Low"	"IsMasterProtein"	"Q99735"	"Microsomal glutathione S-transferase 2 OS=Homo sapiens OX=9606 GN=MGST2 PE=1 SV=1"	"0.097"	"1.908"	"9.52380952380952"	"1"	"7"	"1"	"1"	"147"	"16.6"	"9.55"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Low"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	"20706912.46875"	"18226453.875"	""	"67308133.25"	"98925712.75"	"22184530.96875"	""	""	""	"69465494.375"	""	""	"1.512"	"0.00"	"1"
"False"	"Low"	"IsMasterProtein"	"Q9NZM4"	"BRD4-interacting chromatin-remodeling complex-associated protein OS=Homo sapiens OX=9606 GN=BICRA PE=1 SV=2"	"0.097"	"1.907"	"0.512820512820513"	"1"	"20"	"1"	"1"	"1560"	"158.4"	"6.65"	"Not Found"	"Medium"	"High"	"Not Found"	"Not Found"	"Medium"	"Not Found"	"Medium"	"High"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Low"	"Low"	"Not Found"	"High"	"High"	"Not Found"	"Medium"	"Medium"	"Not Found"	"Not Found"	"Medium"	"Not Found"	"High"	"High"	"Not Found"	"Medium"	"Medium"	"Not Found"	"Medium"	"Low"	"Not Found"	"High"	""	"10037244.0703125"	"10001150.8671875"	"4234359.95117188"	"42042799"	"35517621.15625"	"11550307.6796875"	"33413072.5"	"86909560.59375"	"121606122.90625"	"77788165.6171875"	"44112908.28125"	"64280674.875"	"0.05"	"19.67"	"1"
"False"	"Low"	"IsMasterProtein"	"A6NNL0"	"NUT family member 2B OS=Homo sapiens OX=9606 GN=NUTM2B PE=3 SV=2"	"0.097"	"1.907"	"1.48063781321185"	"1"	"6"	"1"	"1"	"878"	"93.9"	"7.84"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"Not Found"	"High"	"Medium"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Medium"	"Low"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	""	""	""	""	"22454431.75"	"31084563.9375"	""	""	""	""	"255013116.09375"	""	"362285576.21875"	"0.061"	"0.00"	"1"
"False"	"Low"	"IsMasterProtein"	"Q9Y2H5"	"Pleckstrin homology domain-containing family A member 6 OS=Homo sapiens OX=9606 GN=PLEKHA6 PE=1 SV=4"	"0.097"	"1.901"	"1.33587786259542"	"1"	"1"	"1"	"1"	"1048"	"117.1"	"9.10"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	""	""	"1101870.9921875"	""	""	""	""	""	""	""	""	""	"0.039"	"1.79"	"1"
"False"	"Low"	"IsMasterProtein"	"Q8IYT3"	"Coiled-coil domain-containing protein 170 OS=Homo sapiens OX=9606 GN=CCDC170 PE=1 SV=3"	"0.097"	"1.900"	"1.11888111888112"	"1"	"5"	"1"	"1"	"715"	"82.2"	"6.64"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"Not Found"	""	""	"3614112.21875"	"308241.25"	""	""	"2818278.75"	""	""	""	"24730908.375"	""	"28015992.75"	"0.044"	"0.00"	"1"
"False"	"Low"	"IsMasterProtein"	"O60663"	"LIM homeobox transcription factor 1-beta OS=Homo sapiens OX=9606 GN=LMX1B PE=1 SV=3"	"0.097"	"1.899"	"9.20398009950249"	"1"	"1"	"1"	"1"	"402"	"44.9"	"6.62"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	""	""	""	""	""	""	""	""	""	"38271619.5"	""	""	"0.122"	"3.19"	"1"
"False"	"Low"	"IsMasterProtein"	"Q86SF2"	"N-acetylgalactosaminyltransferase 7 OS=Homo sapiens OX=9606 GN=GALNT7 PE=1 SV=1"	"0.097"	"1.897"	"3.0441400304414"	"1"	"3"	"1"	"1"	"657"	"75.3"	"7.11"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	"22858.5859375"	"55935.98046875"	""	""	""	""	""	""	""	""	""	""	"0.056"	"2.32"	"1"
"False"	"Low"	"IsMasterProtein"	"A0A1B0GV03"	"Golgin subfamily A member 6-like protein 7 OS=Homo sapiens OX=9606 GN=GOLGA6L7 PE=3 SV=1"	"0.097"	"1.896"	"2.2508038585209"	"1"	"5"	"1"	"1"	"622"	"75.5"	"5.34"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"Low"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	""	""	""	""	"18443.9921875"	""	"215351.4609375"	"9221631.375"	""	""	""	""	"0.054"	"0.00"	"1"
"False"	"Low"	"IsMasterProtein"	"Q99435"	"Protein kinase C-binding protein NELL2 OS=Homo sapiens OX=9606 GN=NELL2 PE=1 SV=1"	"0.098"	"1.895"	"2.94117647058824"	"1"	"3"	"1"	"1"	"816"	"91.3"	"5.73"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	""	""	""	""	""	""	"36451226.625"	""	""	"158495350.5"	"295388391.015625"	""	"0.056"	"0.00"	"1"
"False"	"Low"	"IsMasterProtein"	"Q96PV7"	"Protein FAM193B OS=Homo sapiens OX=9606 GN=FAM193B PE=1 SV=3"	"0.098"	"1.894"	"0.997782705099778"	"1"	"10"	"1"	"1"	"902"	"96.5"	"7.90"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"Medium"	"Not Found"	"Low"	"High"	"Not Found"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Medium"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	"23480144.875"	"2225330.88671875"	"823094.140625"	"8123174.4375"	"5994284.46484375"	"2168041.8125"	"514628.265625"	""	"4941637.625"	""	""	""	"0.061"	"0.00"	"1"
"False"	"Low"	"IsMasterProtein"	"G9CGD6"	"CNK3/IPCEF1 fusion protein OS=Homo sapiens OX=9606 GN=CNK3/IPCEF1 PE=1 SV=1"	"0.099"	"1.892"	"1.55728587319244"	"1"	"1"	"1"	"1"	"899"	"100.3"	"8.32"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	""	""	""	""	""	""	""	""	""	""	""	""	"19184527.25"	"0.05"	"2.04"	"1"
"False"	"Low"	"IsMasterProtein"	"Q6ZUA9"	"Maestro heat-like repeat family member 5 OS=Homo sapiens OX=9606 GN=MROH5 PE=2 SV=2"	"0.099"	"1.891"	"0.682852807283763"	"1"	"17"	"1"	"1"	"1318"	"149.0"	"7.69"	"High"	"Not Found"	"Not Found"	"Medium"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Medium"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Low"	""	""	""	""	"3303075.7421875"	""	"617940.564453125"	"14887505.7835693"	"11519252.7617188"	"18800264.75"	"2766176.34375"	"4701931"	"7587744.109375"	"0.03"	"1.89"	"1"
"False"	"Low"	"IsMasterProtein"	"Q13332"	"Receptor-type tyrosine-protein phosphatase S OS=Homo sapiens OX=9606 GN=PTPRS PE=1 SV=3"	"0.100"	"1.889"	"0.564681724845996"	"1"	"3"	"1"	"1"	"1948"	"216.9"	"6.46"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Low"	""	""	""	""	""	""	""	""	"7915178.5625"	""	"14513851.9375"	""	"27347191.625"	"0.024"	"3.38"	"1"
"False"	"Low"	"IsMasterProtein"	"Q66GS9"	"Centrosomal protein of 135 kDa OS=Homo sapiens OX=9606 GN=CEP135 PE=1 SV=2"	"0.101"	"1.884"	"0.701754385964912"	"1"	"1"	"1"	"1"	"1140"	"133.4"	"6.21"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	""	""	""	""	""	"2515994.2734375"	""	""	""	""	""	""	"0.028"	"0.00"	"1"
"False"	"Low"	"IsMasterProtein"	"Q5VU65"	"Nuclear pore membrane glycoprotein 210-like OS=Homo sapiens OX=9606 GN=NUP210L PE=2 SV=1"	"0.102"	"1.875"	"1.16525423728814"	"1"	"3"	"1"	"1"	"1888"	"210.5"	"7.50"	"Not Found"	"Not Found"	"Medium"	"Not Found"	"Not Found"	"Medium"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	"14833284.5625"	"10503952.34375"	"3816946.953125"	""	""	""	""	""	""	""	""	""	"0.022"	"4.53"	"1"
